model_key,steering_condition,liwc_MAE_LIWC,liwc_rho_LIWC,liwc_beta_LIWC,liwc_n_profiles,emb_rho_O,emb_rho_N,emb_n_profiles,bfi_rho_O,bfi_rho_N,bfi_standardized_mae_O,bfi_standardized_mae_N,bfi_MAE_BFI,bfi_slope_O,bfi_slope_N,bfi_n_profiles,boot_id
gpt-4o-mini,liwc_only,1.6999413156660506,0.5655888576049188,1.5189513071970198,46,0.322333881600415,0.24509444727318955,46,-0.06218129025088135,0.2273120839033806,1.2800072730850929,0.8267766084111633,1.053391940748128,-0.005360429665172658,0.12280340401724314,46,302
qwen3-32b,persona_liwc,1.9303146695710283,0.43654108747305986,1.5786796572431632,50,0.25828314094937016,0.1604766518593754,50,0.7770943557234691,0.6751400237359924,0.8143921242153013,0.5554020450061833,0.6848970846107423,0.3680338277306043,0.4281813996514425,50,278
qwen3-32b,persona_only,1.2306664580122932,0.06655422958214464,0.048308503330844924,50,0.04030941275906957,0.28939280183743693,50,0.7960346107437343,0.8853613464869742,0.8064382595995648,0.399994995828808,0.6032166277141864,0.375621843012556,0.5936415131625878,50,863
deepseek-v3,persona_only,1.295480208351417,-0.036253325323430584,-0.017458365051229392,56,0.3237725174491033,-0.04151421554342684,56,0.8606547307753586,0.8714610771395489,0.650750018716837,0.38621533905873673,0.5184826788877869,0.5438896260372937,0.845519516496565,56,1058
deepseek-v3,lex_fewshot,3.225379655712026,0.646793120699379,2.457468302981604,50,-0.06266973260576703,-0.149078786174033,50,-0.24573601379987542,0.3102835304365962,0.8313953559148333,0.7669991728706275,0.7991972643927303,-0.061021043543988435,0.18837877021842386,50,1088
gpt-4o-mini,liwc_only,1.7935851177241873,0.5769505136732083,1.3947624023941954,48,0.2790660121503262,0.08734148623379727,48,-0.17653622777303615,0.04687245369155048,1.4185377245927673,0.8713908310902775,1.1449642778415223,-0.031174854587490718,0.05263927911538608,48,681
qwen3-32b,liwc_only,1.8157263541279505,0.4772145473465359,1.247445367475319,47,-0.015975005319069913,-0.12540854733543086,47,-0.0007537544294116423,0.02427170504925637,0.8753491097672059,0.9857788955774949,0.9305640026723504,0.00042847199348915914,0.037753151793964705,47,1061
deepseek-v3,persona_only,1.3315689579361838,-0.06051505895018596,-0.03714640838643883,47,0.12691619698845416,-0.06483329323694696,47,0.7928869082069684,0.8711487868026688,0.6097863500980709,0.35593476001322866,0.4828605550556498,0.5221382348779885,0.8958282360354943,47,1351
qwen3-32b,persona_only,1.072124165342704,0.11807980030407807,0.14644727848680722,51,0.06386451218533795,0.4775572643906984,51,0.8649506915579342,0.8194872335135588,0.8824508756522348,0.4219741187038225,0.6522124971780286,0.3531151714194587,0.5642204089826034,51,292
qwen3-32b,lex_fewshot,2.4813723027137145,0.5150390198801615,1.7939438607026208,55,0.07167993921105127,-0.2430052324799432,55,-0.1335729754195546,0.2121217946275092,0.9365212714581655,0.8803350530658793,0.9084281622620225,-0.023405647669380795,0.08361391572607148,55,1900
deepseek-v3,lex_fewshot,2.744600811537717,0.6182926055118513,2.050308597851804,50,0.0919485097471538,0.008648026575247346,50,-0.18117805435085443,0.12764884898750903,0.8831866608892344,0.8844520401112628,0.8838193505002485,-0.04221514100700037,0.08385572754844915,50,50
qwen3-32b,lex_fewshot,2.325416798957847,0.5644057453700169,1.632732289156771,44,0.06566050357324972,-0.0869381401308022,44,-0.06276270922647632,0.23371770280251347,1.0375869003758442,0.8446097580541103,0.9410983292149773,-0.011414079846819684,0.10459144212525595,44,1149
qwen3-32b,persona_only,1.1512222657818123,0.13058641237564972,0.13840677892370568,54,-0.0805126096557776,0.37831038895782004,54,0.8251712352398771,0.8159075790619383,0.8350405826314612,0.4201711231514024,0.6276058528914318,0.3628498210399227,0.5992790996081288,54,1555
gpt-4o-mini,persona_only,1.0885666854410634,0.062449138899308546,0.0436286442823085,51,0.34122496154889087,0.058752973850666766,51,0.8267593515080157,0.845337018274459,1.286269484265289,0.4384511333495442,0.8623603088074167,0.26735127079540577,0.52635227690862,51,217
qwen3-32b,lex_fewshot,2.2129251561202525,0.5051710840090589,1.593007160283454,49,0.09686234492187414,-0.06509420946658705,49,-0.013112492337131123,0.30638040728024696,0.9342712482002907,0.8434241259904313,0.888847687095361,0.006085238920496929,0.15809871055444344,49,41
gpt-4o-mini,persona_only,1.0327838538380716,0.04335808472188411,0.03478158580162477,48,0.29708304717892214,-0.13933537370285992,48,0.8111193136718593,0.8451928349711508,1.308906268977664,0.4547843346253417,0.8818453018015029,0.29910787320203897,0.5229285782330927,48,1749
gpt-4o-mini,lex_fewshot,1.6916511836293433,0.5969521462467556,0.9916716459596262,52,-0.13707820373811513,0.08649042464242682,52,-0.08277041591747228,0.1009121436812827,1.4168904261003212,0.8986812013096968,1.157785813705009,-0.012423550140811182,0.06052099042411413,52,986
gpt-4o-mini,persona_only,1.096660446616136,0.09340771331753132,0.051086589554181605,51,0.20483681329778164,-0.14038663518075795,51,0.7947806730363872,0.7643835775150408,1.3519088718476393,0.4979328042130767,0.924920838030358,0.27874810764040864,0.43593539161608014,51,239
gpt-4o-mini,persona_only,1.0940556139576374,0.028404611664816646,0.014944249349331922,50,0.3734236895356206,-0.0936644450253037,50,0.8390011798105628,0.8338819406174542,1.2451912688979987,0.4310542981983294,0.838122783548164,0.29236139286221746,0.5299727702320859,50,1664
gpt-4o-mini,persona_only,1.0636200800498696,-0.0042972153644722745,0.0059327273896862135,55,0.30892856254368856,0.09539287232646584,55,0.8569753499310016,0.8242827056429154,1.37159953663578,0.4479095839854087,0.9097545603105943,0.2708544512059989,0.5201052012541638,55,1349
gpt-4o-mini,persona_liwc,1.1975003940805118,0.4719602405098984,0.7377915002458333,52,0.33044371915730647,0.27784423442426665,52,0.6936203879707559,0.7291212841284004,1.2883671461583024,0.5312797048877288,0.9098234255230155,0.233988064279144,0.5190518599310029,52,1455
gpt-4o-mini,persona_liwc,1.2453207468835914,0.45548264663663074,0.6765315778675508,51,0.3644966130091231,0.27508610733623606,51,0.7758378750498497,0.6791935807704923,1.2935449718398202,0.5301556399703071,0.9118503059050637,0.25430978648988295,0.5238828611149705,51,1173
deepseek-v3,liwc_only,2.798196521738825,0.7351516199643874,2.3763110042523135,48,0.09517087194322024,-0.2603100696405919,48,-0.21235427436269722,0.17278454766868517,0.8728168094803265,0.7960336118529684,0.8344252106666474,-0.0472849807879736,0.11605752936206573,48,348
gpt-4o-mini,liwc_only,1.933892105637048,0.5984604883300763,1.1238467863660357,54,0.34200702318682885,0.23358251669270794,54,-0.07006892400816427,0.10563958245112429,1.2928104752116407,0.8820260158039718,1.0874182455078063,-0.011883870729780492,0.07594660579966576,54,60
deepseek-v3,lex_fewshot,2.8517308795090006,0.6376186236533646,2.3820936626226046,52,-0.06458089701478546,-0.19882143102244323,52,-0.2509887122096947,0.24513593796978375,0.83269662039672,0.7954134362633849,0.8140550283300525,-0.048894988926748664,0.16416276399296803,52,826
gpt-4o-mini,lex_fewshot,1.6996274640073563,0.5528302502018547,1.2023975857677516,54,-0.05582672852329511,0.12985033413536606,54,-0.03529098098534971,0.1920450209843571,1.289518127069704,0.8882564073610512,1.0888872672153775,-0.007412516633532333,0.09921800694893271,54,1801
deepseek-v3,liwc_only,2.838408471859747,0.695009674952326,2.161926031596686,50,0.10610541399383007,-0.26015918773959723,50,-0.2892794481508317,0.030210545369896688,0.8875707541727593,0.9190104802894932,0.9032906172311262,-0.09325094010321616,0.027533597559816065,50,145
qwen3-32b,liwc_only,1.936971926444939,0.49839396440707834,1.8595066299582166,49,0.03868630115651445,-0.08193165882520326,49,-0.1734042915324873,0.13573125340932143,0.9381172508728258,0.9306854150902303,0.934401332981528,-0.028030228507279712,0.06303989710713827,49,695
gpt-4o-mini,persona_only,1.1110411897817942,0.014111182567531567,0.02567682557468926,53,0.2984124065104906,0.05115585985483334,53,0.8734285444295314,0.7734409844695292,1.352643857154666,0.44081429998806526,0.8967290785713656,0.29506598594794536,0.4612763470484934,53,1834
qwen3-32b,persona_liwc,1.897819887879349,0.424126558638457,1.1872140265717872,52,0.2563128568570939,0.2666951858203177,52,0.7609129747642868,0.6606857212279014,0.7962092986990014,0.5746760252617256,0.6854426619803635,0.3642877145035816,0.44343658689603915,52,932
gpt-4o-mini,lex_fewshot,1.677600949678667,0.6189353394720198,1.2993637935375628,48,-0.08809234576331161,-0.017107946310384193,48,-0.11466319792802478,0.013533344283444515,1.3256602875709695,0.8979844001343937,1.1118223438526815,-0.0191236982790557,0.0019115177999167083,48,1605
gpt-4o-mini,persona_liwc,1.2002960072378661,0.4486441824967449,0.6870950931905216,52,0.3623626038287492,0.384760020953457,52,0.7855174983317031,0.6514986685485887,1.3925769708479427,0.5109506883891466,0.9517638296185447,0.2506323291659418,0.5362916775802816,52,1440
qwen3-32b,liwc_only,1.9770294797984485,0.5157704159178734,1.620558138100904,52,0.136123888086059,-0.13507859106731562,52,-0.1083554430649883,0.027402819708008695,0.9763635732142457,0.9323263979502232,0.9543449855822345,-0.01725294604723795,0.022720247007640294,52,159
deepseek-v3,lex_fewshot,3.0608642865617437,0.6220192293398493,2.1778374632087663,52,0.0006837464797731334,-0.12391613324807908,52,-0.17805001390592604,-0.015337293956605207,0.8418270330803911,0.8779516186426369,0.859889325861514,-0.03476372374682471,0.021004818899201912,52,98
deepseek-v3,persona_liwc,2.694251557201142,0.6295755941009169,1.8720851840371764,45,0.4069106076716701,-0.018323229544319374,45,0.7748979746753947,0.8574301458485691,0.5103731814059604,0.3882321659002467,0.44930267365310356,0.4375560954506563,0.7531863725038571,45,111
gpt-4o-mini,persona_liwc,1.2456471282209531,0.44924464180006957,0.719467258615604,50,0.37305729121539355,0.2763509476464796,50,0.7585005514009865,0.620760969992026,1.2960610628254912,0.557406826193023,0.9267339445092571,0.26459146033656633,0.4818647636611254,50,1965
deepseek-v3,liwc_only,2.710798511227174,0.6914735023652383,2.1851564642788306,50,0.3324443195261027,-0.15258595710239406,50,-0.22992210248285408,0.1405953530501336,0.8829224378641711,0.869812990424458,0.8763677141443146,-0.06943372413073794,0.1035879532475536,50,942
deepseek-v3,persona_liwc,2.575227749753701,0.6440652385902964,1.713267936214196,46,0.36657967956557874,-0.043380341291208095,46,0.8476757768740117,0.7934642473474112,0.5202910395119704,0.44793896832729246,0.48411500391963147,0.4728577477851857,0.6986968447903394,46,369
deepseek-v3,persona_only,1.251677453309101,-0.0399800137641718,-0.023023588281015056,49,0.25886981466696646,-0.14386361694927502,49,0.8408580227727008,0.8886050755355469,0.658674378996931,0.33824055710062956,0.49845746804878033,0.49358350233364257,0.8903585525707215,49,720
deepseek-v3,lex_fewshot,2.855270888458007,0.6459776590234978,2.228221397115463,48,0.03036311617207256,-0.15823628521659688,48,-0.22375608239371095,0.16914680743783642,0.7771328222654512,0.809622677903751,0.7933777500846011,-0.057914541513505335,0.12522477789934638,48,592
qwen3-32b,persona_only,1.1601751794819293,0.07400038780166691,0.08733466415107488,47,-0.044908727323330816,0.30367376701777343,47,0.7542127966957431,0.8470956010051124,0.8701428324149546,0.4637067126332257,0.6669247725240901,0.34627962250396754,0.5593806613269486,47,647
qwen3-32b,lex_fewshot,2.3093756875781617,0.47027116089230386,1.820175190312708,51,-0.04862809996253865,-0.16489340475600683,51,-0.0577690205296105,0.2969772664249216,0.9682506175118567,0.9022938037414594,0.935272210626658,-0.009252197124329339,0.11089730978707625,51,195
qwen3-32b,liwc_only,1.9396745738256154,0.44754032806015476,1.5469368647966664,45,0.07925626481208124,0.012391657351342521,45,-0.12608925710262597,0.019349948308699773,1.0517102693973053,0.9510686301368036,1.0013894497670544,-0.014564477858185263,0.023496215726516893,45,1871
qwen3-32b,persona_liwc,1.932362300084005,0.4624937638453669,1.4992589922739747,52,0.35375027681355803,0.2670738890316518,52,0.8344548374949426,0.6685962454719411,0.9010741272019006,0.6154184982526203,0.7582463127272605,0.38589022619838576,0.4244786181356191,52,429
gpt-4o-mini,persona_liwc,1.4107929883271184,0.5034940281429142,0.7496388801710525,49,0.32516110017656935,0.08397785861523407,49,0.8300337273352276,0.6239689521994437,1.4190719296275522,0.5286373657461237,0.9738546476868379,0.2747579678068443,0.47740294530949146,49,548
qwen3-32b,persona_liwc,1.9876259101673688,0.42845403974030116,1.4591369295504886,49,0.2403289891103022,0.23353158612182312,49,0.8133542490284851,0.670394207212152,0.8848461815793783,0.562684057228516,0.7237651194039472,0.32952337781511715,0.3910893286842837,49,1685
gpt-4o-mini,persona_liwc,1.2164881950384312,0.42910535154024115,0.7157207223985689,49,0.2032972811376823,0.3051713177044223,49,0.7372922466596461,0.6916105308247272,1.368958053076835,0.5069108820556558,0.9379344675662454,0.22348422125347434,0.49705565345269487,49,1458
gpt-4o-mini,liwc_only,1.7854544289677534,0.5666830881560462,1.2001439776823515,52,0.1561205499176231,0.20832801786379823,52,-0.13583414383962622,0.28228080669970945,1.425466288598923,0.8293485211899182,1.1274074048944207,-0.034550316259845955,0.15706348479767926,52,1712
qwen3-32b,lex_fewshot,2.3302510812263457,0.5083746979338131,1.7328318711651565,52,0.07057870990079121,-0.08341699197743122,52,-0.09827442537437475,0.03604007875795927,0.9905465979487172,0.9554826941108201,0.9730146460297686,-0.009811666367300383,0.01636534401770412,52,895
gpt-4o-mini,lex_fewshot,1.7460845869882378,0.6080030395829902,1.1474330891764393,50,-0.02080931105868554,0.17115540683848926,50,-0.1757758071793822,0.23727917872797044,1.3178295739135522,0.8905446939608258,1.104187133937189,-0.02576552887601538,0.11243679706571143,50,474
qwen3-32b,persona_liwc,1.9881833788981382,0.45886110828677146,1.2245693321307314,50,0.2129950730071462,0.286922303929873,50,0.7418464578515103,0.6517780282244313,0.7749961651517733,0.6118438016852897,0.6934199834185315,0.3251059759645927,0.43508388891367433,50,452
gpt-4o-mini,persona_liwc,1.3377846193269507,0.4361496039501216,0.7946199705572536,48,0.3067105505502757,0.19038312147199335,48,0.8268818766995155,0.6646479031597242,1.344688258573248,0.5257037505129645,0.9351960045431063,0.2793178038201413,0.49056482226621106,48,1579
deepseek-v3,liwc_only,2.605215670688856,0.6856868083559506,2.3712906821844304,44,0.14333586719906694,-0.20441568867821178,44,-0.3022090750172968,0.13019404272863216,0.8859170219402905,0.8770332612770716,0.881475141608681,-0.08392306316427654,0.10231044109754739,44,1374
deepseek-v3,persona_only,1.2972408663996267,-0.05280908784493976,-0.08785207730991813,47,0.20896394505994448,0.01770014071974041,47,0.8568742390795547,0.9076206518363923,0.6176278373772318,0.37447821312367874,0.49605302525045525,0.5340385522833326,0.885224401345667,47,501
deepseek-v3,persona_liwc,2.555789995381521,0.6060400892888972,1.9779649668217536,52,0.28352986446370426,-0.0020501433989315986,52,0.7817067031547439,0.8314465625697361,0.6118232432010685,0.3922497434467158,0.5020364933238921,0.45539128035962995,0.738376950645546,52,429
deepseek-v3,lex_fewshot,2.819588217299933,0.6470219877723038,2.0744288479911006,49,-0.060876923015751566,-0.1245277556971264,49,-0.17577927254850234,-0.05065748206824978,0.8329402271787104,0.9012995513349553,0.8671198892568328,-0.0479968775376236,-0.027956000952110045,49,545
gpt-4o-mini,lex_fewshot,1.6823371834735683,0.5614974070060937,1.0673187822723862,54,0.13878191215789662,0.14009462095235622,54,0.03797565078009032,0.17007517294265614,1.2588637248813175,0.9034850913745351,1.0811744081279264,0.007382311527948589,0.11332994503851088,54,1144
qwen3-32b,persona_liwc,1.9866732155848208,0.4437569703200349,1.2329721367556794,50,0.12075769327225547,0.25852962026071463,50,0.7909595993563235,0.692322604802754,0.8779778987582915,0.5278374376299326,0.702907668194112,0.3591883938726427,0.4775474964752748,50,387
gpt-4o-mini,liwc_only,1.8090319789586375,0.5869276358829377,1.1582267823839643,48,0.23157159080704792,0.2668115926284656,48,-0.23923029057907072,0.15977490079440218,1.354251974815604,0.7985904585541992,1.0764212166849016,-0.035850675437644135,0.1139686489358757,48,133
deepseek-v3,lex_fewshot,3.00580623541938,0.6775573137823385,2.3033125075745646,51,-0.016388249576083317,-0.14649495758539197,51,-0.23786550853535174,0.2321048732864253,0.8231024814871399,0.8351406837366687,0.8291215826119043,-0.06881257462721589,0.16596160999196144,51,1646
qwen3-32b,persona_liwc,1.8948632782763628,0.4306682124942151,1.8161849470186673,50,0.4447861432159837,0.21218021844912258,50,0.7830966341103013,0.7014825690742941,0.8363402341891404,0.5385610088991117,0.6874506215441261,0.35164751203624733,0.46522403635742204,50,1554
gpt-4o-mini,lex_fewshot,1.751705337119361,0.6067062572975677,1.1927935384617114,46,0.03789071732530467,-0.042448177700187245,46,-0.03586544005742004,0.1758842046787235,1.2907431911419125,0.9196402342771116,1.105191712709512,-0.006419807189264363,0.07926657433897079,46,1206
gpt-4o-mini,persona_only,1.082191492504465,-0.03981907797584688,-0.01028198378547476,48,0.4103346593987055,-0.01037254416014085,48,0.80961587044513,0.8204167081893826,1.323810587313259,0.47213733847045697,0.897973962891858,0.27812917838577,0.4946126119139094,48,979
